contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
BANGIINC_05_25_2005-EX-10-Premium Managed Hosting Agreement.txt,Ip Ownership Assignment,short,302,0,True,,,1109,9,end_turn,2.39,0.00231,results/raw/20260818T161142__extraction-v2__claude-sonnet-5__BANGIINC_05_25_2005-EX-10-Premium_Manage__Ip-Ownership-Assignment.txt
BANGIINC_05_25_2005-EX-10-Premium Managed Hosting Agreement.txt,Non-Compete,short,302,0,True,,,1041,9,end_turn,2.42,0.00217,results/raw/20260818T161144__extraction-v2__claude-sonnet-5__BANGIINC_05_25_2005-EX-10-Premium_Manage__Non-Compete.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Governing Law,short,529,0,True,,,1714,9,end_turn,3.35,0.00352,results/raw/20260818T161148__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Governing-Law.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Expiration Date,short,529,0,True,,,1709,9,end_turn,1.36,0.00351,results/raw/20260818T161149__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Expiration-Date.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Termination For Convenience,short,529,0,True,,,1787,9,end_turn,1.34,0.00366,results/raw/20260818T161150__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Termination-For-Convenience.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Cap On Liability,short,529,0,True,,,1749,9,end_turn,2.28,0.00359,results/raw/20260818T161153__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Cap-On-Liability.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Ip Ownership Assignment,short,529,0,True,,,1803,9,end_turn,1.74,0.0037,results/raw/20260818T161155__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Ip-Ownership-Assignment.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Non-Compete,short,529,0,True,,,1735,9,end_turn,1.94,0.00356,results/raw/20260818T161156__extraction-v2__claude-sonnet-5__GridironBionutrientsInc_20171206_8-K_EX-__Non-Compete.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Governing Law,short,756,0,True,,,2264,9,end_turn,2.1,0.00462,results/raw/20260818T161159__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Governing-Law.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Expiration Date,short,756,0,True,,,2259,9,end_turn,2.98,0.00461,results/raw/20260818T161202__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Expiration-Date.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Termination For Convenience,short,756,1,True,,,2337,59,end_turn,2.66,0.00526,results/raw/20260818T161204__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Termination-For-Convenience.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Cap On Liability,short,756,0,True,,,2299,9,end_turn,1.5,0.00469,results/raw/20260818T161206__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Cap-On-Liability.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Ip Ownership Assignment,short,756,0,True,,,2353,9,end_turn,1.5,0.0048,results/raw/20260818T161207__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Ip-Ownership-Assignment.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Non-Compete,short,756,0,True,,,2285,9,end_turn,2.32,0.00466,results/raw/20260818T161210__extraction-v2__claude-sonnet-5__CardlyticsInc_20180112_S-1_EX-10.16_1100__Non-Compete.txt
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Governing Law,short,903,1,True,,,2288,79,end_turn,3.13,0.00537,"results/raw/20260818T161213__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Governing-Law.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Expiration Date,short,903,0,True,,,2283,9,end_turn,1.43,0.00466,"results/raw/20260818T161214__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Expiration-Date.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Termination For Convenience,short,903,1,True,,,2361,38,end_turn,2.0,0.0051,"results/raw/20260818T161216__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Termination-For-Convenience.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Cap On Liability,short,903,0,True,,,2323,9,end_turn,1.32,0.00474,"results/raw/20260818T161217__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Cap-On-Liability.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Ip Ownership Assignment,short,903,0,True,,,2377,9,end_turn,1.79,0.00484,"results/raw/20260818T161219__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Ip-Ownership-Assignment.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Non-Compete,short,903,0,True,,,2309,9,end_turn,1.41,0.00471,"results/raw/20260818T161221__extraction-v2__claude-sonnet-5__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Non-Compete.txt"
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Governing Law,short,1762,1,True,,,3809,50,end_turn,2.78,0.00812,results/raw/20260818T161223__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Governing-Law.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Expiration Date,short,1762,1,True,,,3804,78,end_turn,2.27,0.00839,results/raw/20260818T161226__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Expiration-Date.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Termination For Convenience,short,1762,2,True,,,3882,165,end_turn,3.28,0.00941,results/raw/20260818T161229__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Termination-For-Convenience.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Cap On Liability,short,1762,2,True,,,3844,268,end_turn,3.44,0.01037,results/raw/20260818T161233__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Cap-On-Liability.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Ip Ownership Assignment,short,1762,0,True,,,3898,9,end_turn,2.48,0.00789,results/raw/20260818T161235__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Ip-Ownership-Assignment.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Non-Compete,short,1762,0,True,,,3830,9,end_turn,2.54,0.00775,results/raw/20260818T161238__extraction-v2__claude-sonnet-5__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Non-Compete.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Governing Law,short,1849,1,True,,,4521,97,end_turn,3.31,0.01001,results/raw/20260818T161241__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Governing-Law.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Expiration Date,short,1849,0,True,,,4516,9,end_turn,1.97,0.00912,results/raw/20260818T161243__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Expiration-Date.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Termination For Convenience,short,1849,0,True,,,4594,9,end_turn,2.91,0.00928,results/raw/20260818T161246__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Termination-For-Convenience.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Cap On Liability,short,1849,1,True,,,4556,97,end_turn,1.94,0.01008,results/raw/20260818T161248__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Cap-On-Liability.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Ip Ownership Assignment,short,1849,0,True,,,4610,9,end_turn,1.35,0.00931,results/raw/20260818T161249__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Ip-Ownership-Assignment.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Non-Compete,short,1849,0,True,,,4542,9,end_turn,3.51,0.00917,results/raw/20260818T161253__extraction-v2__claude-sonnet-5__ImperialGardenResortInc_20161028_DRS_(on__Non-Compete.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Governing Law,short,2320,1,True,,,5272,41,end_turn,3.34,0.01095,results/raw/20260818T161256__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Governing-Law.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Expiration Date,short,2320,1,True,,,5267,99,end_turn,2.23,0.01152,results/raw/20260818T161258__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Expiration-Date.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Termination For Convenience,short,2320,1,True,,,5345,139,end_turn,3.06,0.01208,results/raw/20260818T161301__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Termination-For-Convenience.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Cap On Liability,short,2320,0,True,,,5307,9,end_turn,2.24,0.0107,results/raw/20260818T161304__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Cap-On-Liability.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Ip Ownership Assignment,short,2320,0,True,,,5361,9,end_turn,1.54,0.01081,results/raw/20260818T161305__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Ip-Ownership-Assignment.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Non-Compete,short,2320,0,True,,,5293,9,end_turn,2.23,0.01068,results/raw/20260818T161307__extraction-v2__claude-sonnet-5__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Non-Compete.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Governing Law,short,2438,1,True,,,6474,89,end_turn,2.73,0.01384,results/raw/20260818T161310__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Governing-Law.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Expiration Date,short,2438,1,True,,,6469,64,end_turn,2.66,0.01358,results/raw/20260818T161313__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Expiration-Date.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Termination For Convenience,short,2438,2,True,,,6547,138,end_turn,4.61,0.01447,results/raw/20260818T161317__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Termination-For-Convenience.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Cap On Liability,short,2438,1,True,,,6509,266,end_turn,4.05,0.01568,results/raw/20260818T161321__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Cap-On-Liability.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Ip Ownership Assignment,short,2438,2,True,,,6563,175,end_turn,5.69,0.01488,results/raw/20260818T161327__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Ip-Ownership-Assignment.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Non-Compete,short,2438,0,True,,,6495,9,end_turn,3.0,0.01308,results/raw/20260818T161330__extraction-v2__claude-sonnet-5__MorganStanleyDirectLendingFund_20191119___Non-Compete.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Governing Law,short,2765,1,True,,,7279,39,end_turn,3.29,0.01495,results/raw/20260818T161333__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Governing-Law.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Expiration Date,short,2765,0,True,,,7274,9,end_turn,2.9,0.01464,results/raw/20260818T161336__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Expiration-Date.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Termination For Convenience,short,2765,0,True,,,7352,9,end_turn,1.4,0.01479,results/raw/20260818T161338__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Termination-For-Convenience.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Cap On Liability,short,2765,0,True,,,7314,9,end_turn,3.75,0.01472,results/raw/20260818T161341__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Cap-On-Liability.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Ip Ownership Assignment,short,2765,0,True,,,7368,9,end_turn,3.97,0.01483,results/raw/20260818T161345__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Ip-Ownership-Assignment.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Non-Compete,short,2765,0,True,,,7300,9,end_turn,3.41,0.01469,results/raw/20260818T161349__extraction-v2__claude-sonnet-5__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Non-Compete.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Governing Law,short,2848,1,True,,,6945,40,end_turn,3.83,0.01429,results/raw/20260818T161353__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Governing-Law.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Expiration Date,short,2848,1,True,,,6940,45,end_turn,3.41,0.01433,results/raw/20260818T161356__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Expiration-Date.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Termination For Convenience,short,2848,0,True,,,7018,9,end_turn,3.09,0.01413,results/raw/20260818T161359__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Termination-For-Convenience.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Cap On Liability,short,2848,1,True,,,6980,134,end_turn,2.29,0.0153,results/raw/20260818T161402__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Cap-On-Liability.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Ip Ownership Assignment,short,2848,0,True,,,7034,9,end_turn,3.57,0.01416,results/raw/20260818T161405__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Ip-Ownership-Assignment.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Non-Compete,short,2848,0,True,,,6966,9,end_turn,2.38,0.01402,results/raw/20260818T161408__extraction-v2__claude-sonnet-5__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Non-Compete.txt
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Governing Law,short,2851,0,True,,,6217,9,end_turn,5.86,0.01252,"results/raw/20260818T161413__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Governing-Law.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Expiration Date,short,2851,1,True,,,6212,45,end_turn,3.45,0.01287,"results/raw/20260818T161417__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Expiration-Date.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Termination For Convenience,short,2851,0,True,,,6290,9,end_turn,2.84,0.01267,"results/raw/20260818T161420__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Termination-For-Convenience.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Cap On Liability,short,2851,0,True,,,6252,9,end_turn,3.75,0.01259,"results/raw/20260818T161423__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Cap-On-Liability.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Ip Ownership Assignment,short,2851,2,True,,,6306,139,end_turn,2.04,0.014,"results/raw/20260818T161425__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Ip-Ownership-Assignment.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Non-Compete,short,2851,0,True,,,6238,9,end_turn,2.31,0.01257,"results/raw/20260818T161428__extraction-v2__claude-sonnet-5__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Non-Compete.txt"
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Governing Law,short,2909,0,True,,,6468,9,end_turn,2.5,0.01303,results/raw/20260818T161430__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Governing-Law.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Expiration Date,short,2909,2,True,,,6463,61,end_turn,1.76,0.01354,results/raw/20260818T161432__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Expiration-Date.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Termination For Convenience,short,2909,2,True,,,6541,60,end_turn,2.46,0.01368,results/raw/20260818T161435__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Termination-For-Convenience.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Cap On Liability,short,2909,0,True,,,6503,9,end_turn,2.31,0.0131,results/raw/20260818T161437__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Cap-On-Liability.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Ip Ownership Assignment,short,2909,0,True,,,6557,9,end_turn,2.05,0.0132,results/raw/20260818T161439__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Ip-Ownership-Assignment.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Non-Compete,short,2909,3,True,,,6489,231,end_turn,3.97,0.01529,results/raw/20260818T161443__extraction-v2__claude-sonnet-5__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Non-Compete.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Governing Law,medium,2955,1,True,,,6673,53,end_turn,3.09,0.01388,results/raw/20260818T161446__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Governing-Law.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Expiration Date,medium,2955,1,True,,,6668,112,end_turn,3.55,0.01446,results/raw/20260818T161450__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Expiration-Date.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Termination For Convenience,medium,2955,0,True,,,6746,9,end_turn,2.37,0.01358,results/raw/20260818T161452__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Termination-For-Convenience.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Cap On Liability,medium,2955,2,True,,,6708,364,end_turn,3.85,0.01706,results/raw/20260818T161456__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Cap-On-Liability.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Ip Ownership Assignment,medium,2955,1,True,,,6762,67,end_turn,1.98,0.01419,results/raw/20260818T161458__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Ip-Ownership-Assignment.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Non-Compete,medium,2955,0,True,,,6694,9,end_turn,2.14,0.01348,results/raw/20260818T161500__extraction-v2__claude-sonnet-5__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Non-Compete.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Governing Law,medium,3435,0,True,,,9335,9,end_turn,1.62,0.01876,results/raw/20260818T161502__extraction-v2__claude-sonnet-5__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Governing-Law.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Expiration Date,medium,3435,1,True,,,9330,38,end_turn,3.15,0.01904,results/raw/20260818T161505__extraction-v2__claude-sonnet-5__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Expiration-Date.txt
