contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
BANGIINC_05_25_2005-EX-10-Premium Managed Hosting Agreement.txt,Non-Compete,short,302,0,True,,,662,6,stop,1.43,0.00045,results/raw/20260818T161138__extraction-v2__deepseek-v4-pro__BANGIINC_05_25_2005-EX-10-Premium_Manage__Non-Compete.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Governing Law,short,529,0,True,,,1054,6,stop,1.35,0.00071,results/raw/20260818T161139__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Governing-Law.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Expiration Date,short,529,0,True,,,1051,6,stop,1.78,0.00071,results/raw/20260818T161141__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Expiration-Date.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Termination For Convenience,short,529,0,True,,,1096,6,stop,1.43,0.00074,results/raw/20260818T161142__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Termination-For-Convenience.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Cap On Liability,short,529,0,True,,,1073,6,stop,1.52,0.00072,results/raw/20260818T161144__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Cap-On-Liability.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Ip Ownership Assignment,short,529,0,True,,,1110,6,stop,1.65,0.00074,results/raw/20260818T161146__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Ip-Ownership-Assignment.txt
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.txt,Non-Compete,short,529,0,True,,,1068,6,stop,1.46,0.00072,results/raw/20260818T161147__extraction-v2__deepseek-v4-pro__GridironBionutrientsInc_20171206_8-K_EX-__Non-Compete.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Governing Law,short,756,0,True,,,1349,6,stop,1.35,0.0009,results/raw/20260818T161148__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Governing-Law.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Expiration Date,short,756,0,True,,,1346,6,stop,1.83,0.0009,results/raw/20260818T161150__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Expiration-Date.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Termination For Convenience,short,756,0,True,,,1391,6,stop,1.57,0.00093,results/raw/20260818T161152__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Termination-For-Convenience.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Cap On Liability,short,756,0,True,,,1368,6,stop,1.3,0.00091,results/raw/20260818T161153__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Cap-On-Liability.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Ip Ownership Assignment,short,756,0,True,,,1405,6,stop,1.38,0.00094,results/raw/20260818T161154__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Ip-Ownership-Assignment.txt
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,Non-Compete,short,756,0,True,,,1363,6,stop,1.37,0.00091,results/raw/20260818T161156__extraction-v2__deepseek-v4-pro__CardlyticsInc_20180112_S-1_EX-10.16_1100__Non-Compete.txt
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Governing Law,short,903,1,True,,,1388,46,stop,1.68,0.00101,"results/raw/20260818T161158__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Governing-Law.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Expiration Date,short,903,0,True,,,1385,6,stop,1.28,0.00093,"results/raw/20260818T161159__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Expiration-Date.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Termination For Convenience,short,903,1,True,,,1430,22,stop,1.57,0.00099,"results/raw/20260818T161200__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Termination-For-Convenience.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Cap On Liability,short,903,0,True,,,1407,6,stop,1.23,0.00094,"results/raw/20260818T161202__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Cap-On-Liability.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Ip Ownership Assignment,short,903,0,True,,,1444,6,stop,1.41,0.00096,"results/raw/20260818T161203__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Ip-Ownership-Assignment.txt"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",Non-Compete,short,903,0,True,,,1402,6,stop,1.44,0.00094,"results/raw/20260818T161205__extraction-v2__deepseek-v4-pro__GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-1__Non-Compete.txt"
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Governing Law,short,1762,1,True,,,2398,30,stop,1.49,0.00164,results/raw/20260818T161206__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Governing-Law.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Expiration Date,short,1762,1,True,,,2395,61,stop,2.0,0.0017,results/raw/20260818T161208__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Expiration-Date.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Termination For Convenience,short,1762,1,True,,,2440,71,stop,1.66,0.00175,results/raw/20260818T161210__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Termination-For-Convenience.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Cap On Liability,short,1762,3,True,,,2417,570,stop,3.7,0.00272,results/raw/20260818T161213__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Cap-On-Liability.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Ip Ownership Assignment,short,1762,0,True,,,2454,6,stop,1.41,0.00163,results/raw/20260818T161215__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Ip-Ownership-Assignment.txt
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,Non-Compete,short,1762,0,True,,,2412,6,stop,1.47,0.0016,results/raw/20260818T161216__extraction-v2__deepseek-v4-pro__FEDERATEDGOVERNMENTINCOMESECURITIESINC_0__Non-Compete.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Governing Law,short,1849,1,True,,,2718,55,stop,1.7,0.0019,results/raw/20260818T161218__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Governing-Law.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Expiration Date,short,1849,0,True,,,2715,6,stop,1.89,0.0018,results/raw/20260818T161220__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Expiration-Date.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Termination For Convenience,short,1849,0,True,,,2760,6,stop,1.52,0.00183,results/raw/20260818T161221__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Termination-For-Convenience.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Cap On Liability,short,1849,0,True,,,2737,6,stop,1.26,0.00182,results/raw/20260818T161223__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Cap-On-Liability.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Ip Ownership Assignment,short,1849,0,True,,,2774,6,stop,1.58,0.00184,results/raw/20260818T161224__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Ip-Ownership-Assignment.txt
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,Non-Compete,short,1849,0,True,,,2732,6,stop,1.52,0.00181,results/raw/20260818T161226__extraction-v2__deepseek-v4-pro__ImperialGardenResortInc_20161028_DRS_(on__Non-Compete.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Governing Law,short,2320,1,True,,,3322,60,stop,1.79,0.00231,results/raw/20260818T161228__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Governing-Law.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Expiration Date,short,2320,1,True,,,3319,78,stop,1.96,0.00234,results/raw/20260818T161230__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Expiration-Date.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Termination For Convenience,short,2320,1,True,,,3364,44,stop,1.77,0.00231,results/raw/20260818T161231__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Termination-For-Convenience.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Cap On Liability,short,2320,0,True,,,3341,6,stop,1.54,0.00222,results/raw/20260818T161233__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Cap-On-Liability.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Ip Ownership Assignment,short,2320,0,True,,,3378,6,stop,1.7,0.00224,results/raw/20260818T161235__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Ip-Ownership-Assignment.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,Non-Compete,short,2320,0,True,,,3336,6,stop,1.53,0.00221,results/raw/20260818T161236__extraction-v2__deepseek-v4-pro__REWALKROBOTICSLTD_07_10_2014-EX-10.2-STR__Non-Compete.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Governing Law,short,2438,1,True,,,3816,41,stop,1.89,0.0026,results/raw/20260818T161238__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Governing-Law.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Expiration Date,short,2438,1,True,,,3813,47,stop,1.99,0.00261,results/raw/20260818T161240__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Expiration-Date.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Termination For Convenience,short,2438,1,True,,,3858,40,stop,2.13,0.00263,results/raw/20260818T161242__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Termination-For-Convenience.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Cap On Liability,short,2438,1,True,,,3835,118,stop,2.2,0.00276,results/raw/20260818T161244__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Cap-On-Liability.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Ip Ownership Assignment,short,2438,1,True,,,3872,66,stop,1.88,0.00269,results/raw/20260818T161246__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Ip-Ownership-Assignment.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,Non-Compete,short,2438,0,True,,,3830,6,stop,1.66,0.00254,results/raw/20260818T161248__extraction-v2__deepseek-v4-pro__MorganStanleyDirectLendingFund_20191119___Non-Compete.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Governing Law,short,2765,1,True,,,4472,22,stop,1.72,0.003,results/raw/20260818T161250__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Governing-Law.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Expiration Date,short,2765,0,True,,,4469,6,stop,1.72,0.00296,results/raw/20260818T161251__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Expiration-Date.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Termination For Convenience,short,2765,0,True,,,4514,6,stop,1.77,0.00299,results/raw/20260818T161253__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Termination-For-Convenience.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Cap On Liability,short,2765,0,True,,,4491,6,stop,1.85,0.00298,results/raw/20260818T161255__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Cap-On-Liability.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Ip Ownership Assignment,short,2765,0,True,,,4528,6,stop,1.56,0.003,results/raw/20260818T161257__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Ip-Ownership-Assignment.txt
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.txt,Non-Compete,short,2765,0,True,,,4486,6,stop,1.73,0.00297,results/raw/20260818T161258__extraction-v2__deepseek-v4-pro__GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-__Non-Compete.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Governing Law,short,2848,1,True,,,4388,27,stop,1.67,0.00295,results/raw/20260818T161300__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Governing-Law.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Expiration Date,short,2848,1,True,,,4385,98,stop,2.39,0.00309,results/raw/20260818T161302__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Expiration-Date.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Termination For Convenience,short,2848,0,True,,,4430,6,stop,2.0,0.00294,results/raw/20260818T161304__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Termination-For-Convenience.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Cap On Liability,short,2848,1,True,,,4407,73,stop,1.84,0.00305,results/raw/20260818T161306__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Cap-On-Liability.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Ip Ownership Assignment,short,2848,0,True,,,4444,6,stop,1.67,0.00294,results/raw/20260818T161308__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Ip-Ownership-Assignment.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.txt,Non-Compete,short,2848,0,True,,,4402,6,stop,1.64,0.00292,results/raw/20260818T161310__extraction-v2__deepseek-v4-pro__NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRI__Non-Compete.txt
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Governing Law,short,2851,0,True,,,3987,6,stop,1.41,0.00264,"results/raw/20260818T161311__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Governing-Law.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Expiration Date,short,2851,1,True,,,3984,36,stop,2.11,0.0027,"results/raw/20260818T161313__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Expiration-Date.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Termination For Convenience,short,2851,0,True,,,4029,6,stop,1.47,0.00267,"results/raw/20260818T161315__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Termination-For-Convenience.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Cap On Liability,short,2851,0,True,,,4006,6,stop,1.5,0.00266,"results/raw/20260818T161316__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Cap-On-Liability.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Ip Ownership Assignment,short,2851,0,True,,,4043,6,stop,1.51,0.00268,"results/raw/20260818T161318__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Ip-Ownership-Assignment.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",Non-Compete,short,2851,0,True,,,4001,6,stop,1.46,0.00265,"results/raw/20260818T161319__extraction-v2__deepseek-v4-pro__XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-S__Non-Compete.txt"
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Governing Law,short,2909,0,True,,,3960,6,stop,1.67,0.00263,results/raw/20260818T161321__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Governing-Law.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Expiration Date,short,2909,1,True,,,3957,21,stop,1.63,0.00265,results/raw/20260818T161322__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Expiration-Date.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Termination For Convenience,short,2909,1,True,,,4002,22,stop,1.52,0.00268,results/raw/20260818T161324__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Termination-For-Convenience.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Cap On Liability,short,2909,0,True,,,3979,6,stop,1.3,0.00264,results/raw/20260818T161325__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Cap-On-Liability.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Ip Ownership Assignment,short,2909,0,True,,,4016,6,stop,1.67,0.00266,results/raw/20260818T161327__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Ip-Ownership-Assignment.txt
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,Non-Compete,short,2909,3,True,,,3974,192,stop,2.34,0.003,results/raw/20260818T161329__extraction-v2__deepseek-v4-pro__ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC_A__Non-Compete.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Governing Law,medium,2955,1,True,,,4143,32,stop,1.7,0.0028,results/raw/20260818T161331__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Governing-Law.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Expiration Date,medium,2955,1,True,,,4140,72,stop,1.73,0.00287,results/raw/20260818T161333__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Expiration-Date.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Termination For Convenience,medium,2955,0,True,,,4185,6,stop,1.5,0.00277,results/raw/20260818T161334__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Termination-For-Convenience.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Cap On Liability,medium,2955,1,True,,,4162,184,stop,2.32,0.00311,results/raw/20260818T161336__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Cap-On-Liability.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Ip Ownership Assignment,medium,2955,0,True,,,4199,6,stop,1.61,0.00278,results/raw/20260818T161338__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Ip-Ownership-Assignment.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT.txt,Non-Compete,medium,2955,0,True,,,4157,6,stop,1.64,0.00276,results/raw/20260818T161340__extraction-v2__deepseek-v4-pro__WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING__Non-Compete.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Governing Law,medium,3435,0,True,,,5771,6,stop,1.41,0.00382,results/raw/20260818T161341__extraction-v2__deepseek-v4-pro__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Governing-Law.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Expiration Date,medium,3435,1,True,,,5768,26,stop,1.62,0.00386,results/raw/20260818T161343__extraction-v2__deepseek-v4-pro__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Expiration-Date.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Termination For Convenience,medium,3435,0,True,,,5813,6,stop,1.53,0.00385,results/raw/20260818T161344__extraction-v2__deepseek-v4-pro__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Termination-For-Convenience.txt
